Location,Workforce,NPS® Breakdown,respid2,NPS_Code,NPSCommentCleaned,NPSCommentLemmatised,NPSCommentPolarity,NPSCommentSubjectivity,OverallCommentCleaned,OverallCommentLemmatised,OverallCommentPolarity,OverallCommentSubjectivity
341,Precinct,Passive,7049606,1,bring computer twice issue,had to bring the computer in twice for the same issue.,0.0,0.125,xyxyxz,xyxyxz,0.0,0.0
256,Precinct,Passive,7049587,1,good,Good customer service,0.7,0.6000000000000001,none,None,0.0,0.0
1185,Autotech,Passive,7049523,1,pretty good,The service was pretty good,0.475,0.8,he was unable to install my backup camera because my gas tank was behind the back seat,He was unable to install my backup camera because my gas tank was behind the back seat,-0.3,0.3999999999999999
29,Precinct,Passive,7049398,1,new battery works fine,New battery works just fine,0.2765151515151515,0.4772727272727273,problems part battery not available no one called me to let me know part had arrived whole thing took days longer than geek had said,Problems: part (battery) not available . No one called me to let me know part had arrived . Whole thing took days longer than Geek had said.,0.0,0.4
1537,Precinct,Passive,7049381,1,person great phone call sucks,service in person was great . phone call sucks,0.25,0.525,xyxyxz,xyxyxz,0.0,0.0
254,Precinct,Passive,7049246,1,shouldnt made second trip bought fitbit lexi got home receiving messages phone calls turned turn notification purchasing,I shouldn't have to have made a second trip . I had bought a Fitbit Lexi and when I got home I was not receiving any messages or phone calls it turned out that they did not turn on my notification while I was there purchasing it.,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
1129,Autotech,Passive,7049217,1,appt availability greattook weeks purchase however installation great,Appt availability is not great...took weeks after purchase; however installation was great!,0.8,0.75,xyxyxz,xyxyxz,0.0,0.0
654,Precinct,Passive,7049148,1,gets thing done quickly even tho pricey,They gets thing done quickly even tho they are pricey,0.3333333333333333,0.5,na,N/a,0.0,0.0
398,Precinct,Passive,7049118,1,wanted,Because I wanted to.,0.0,0.0,none,None,0.0,0.0
559,Precinct,Passive,7049015,1,good,It was good,0.7,0.6000000000000001,the only shortcoming was when peter called to let me know it was ready he was totally professional he should have told me to bring the paperwork they gave me when dropped off my laptop other than that am quite satisfied,The only shortcoming was when Peter called to let me know it was ready (he was totally professional) he should have told me to bring the paperwork they gave me when I dropped off my laptop . Other than that I am quite satisfied,0.135,0.595
29,Precinct,Passive,7049008,1,self great getting thru atuomated calling ridiculous,"The service it self was great, but getting thru the atuomated calling was ridiculous.",0.2333333333333333,0.875,have better automated answering service,Have a better automated answering service.,0.5,0.5
547,Precinct,Passive,7048821,1,tech great fix phone,The tech was great but he did not fix my phone.,0.8,0.75,xyxyxz,xyxyxz,0.0,0.0
13,Precinct,Passive,7048800,1,appears problem completely fixed,It appears the problem is not completely fixed.,-0.05,0.2,xyxyxz,xyxyxz,0.0,0.0
325,Precinct,Passive,7048798,1,scan malware created new issue updating everything catch,"They did do the scan for malware but created a new issue from updating everything, that they did not catch.",0.1363636363636363,0.4545454545454545,xyxyxz,xyxyxz,0.0,0.0
1532,Precinct,Passive,7048784,1,due promise giving unit certain time able pick hours later,Due to the Promise of giving me my unit by a certain time and not being able to pick it up for 3 hours later,0.1473214285714285,0.3928571428571428,great technicians,Great technicians,0.8,0.75
1186,Precinct,Passive,7048686,1,diagnosis good wish complete system check run releasing computer,Diagnosis and service is good . I do wish that a complete system check is run before releasing a computer,0.3999999999999999,0.5,with totaltech the experience is value added it would be helpful if there were better direct phone communication to the technician at geek squad the best buy global operator does not clearly communicate the customers concerns to the geek squad,"With TotalTech . the experience is a value added . It would be helpful, if there were better direct phone communication to the technician at Geek Squad . The Best Buy global operator does not clearly communicate the customer's concerns to the Geek Squad.",0.31,0.3166666666666666
1089,Precinct,Passive,7048637,1,repairs took nearly month long time without work computer,"Repairs took nearly a month, which is a long time to be without a work computer.",0.025,0.4,xyxyxz,xyxyxz,0.0,0.0
845,Precinct,Passive,7048599,1,mike able solve issues easy work,Mike was able to solve our issues and was very easy to work with,0.5316666666666667,0.8125,mike quincey is an excellent asset to your business easy to work with knows what he is doing and easy to understand,"Mike Quincey is an excellent asset to your business . Easy to work with, knows what he is doing and easy to understand.",0.6222222222222222,0.888888888888889
292,Precinct,Passive,7048569,1,quick response,Quick response,0.3333333333333333,0.5,great customer care,Great customer care,0.8,0.75
536,Precinct,Passive,7048210,1,could bit better communication,They could have been a bit better with their communication.,0.5,0.5,xyxyxz,xyxyxz,0.0,0.0
485,Precinct,Passive,7048102,1,helpful,Very helpful,0.2,0.3,xyxyxz,xyxyxz,0.0,0.0
204,Precinct,Passive,7048086,1,helpful talk,Very helpful; didn ’ t talk down to me.,0.0222222222222222,0.2944444444444444,nice knowledgeable people,"Nice, knowledgeable people",0.6,1.0
223,Precinct,Passive,7048017,1,time called let know time would,"Was on time, called to let me know what time he would be here.",0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
107,Precinct,Passive,7047995,1,pleasantly surprised received,pleasantly surprised with the service I received,0.1,0.9,the staff at the torrance store was professional helpful and overall great keep it up,"The staff at the Torrance store was professional, helpful and overall great!! Keep it up.",0.3,0.2833333333333333
445,Precinct,Passive,7047808,1,agent knowledgeable helpful even though computer could easily repaired,My agent was very knowledgeable and helpful even though my computer could not be easily repaired,0.3166666666666666,0.5666666666666667,xyxyxz,xyxyxz,0.0,0.0
238,Precinct,Passive,7047804,1,hard find id warranty still effect,To hard to find out I'd the geek warranty is still in effect,-0.2916666666666667,0.5416666666666666,xyxyxz,xyxyxz,0.0,0.0
128,Autotech,Passive,7047726,1,best buy website inaccurate buy wrong stuff geeks saved day spend extra,the best buy website was inaccurate and had me buy the wrong stuff and the . the geeks squad saved he day but I had to spend an extra $700,0.1666666666666666,0.4333333333333333,xyxyxz,xyxyxz,0.0,0.0
807,Precinct,Passive,7047725,1,normally make recommendations type someone askedi would recommend,"Do not normally make recommendations of this type . If someone asked, I would recommend.",-0.075,0.6499999999999999,like to do my business with someone that has storefront,I like to do my business with someone that has a storefront.,0.0,0.0
1463,Precinct,Passive,7047683,1,wanted norton gone webroot put still cant figure get rid,Wanted Norton gone when Webroot was put on . Still can't figure how to get rid of it.,0.0,0.0,just disappointed that last part was not done sad that norton was not removed when webroot was put on age makes it hard for me to find things does no good to put on new service without removing the old was under the impression that all was done,Just disappointed that last part was not done . Sad that Norton was not removed when Webroot was put on . Age makes it hard for me to find things . does no good to put on a new service without removing the old . Was under the impression that all was done.,-0.2364718614718614,0.5161255411255412
856,Precinct,Passive,7047665,1,informative,very informative,0.2,0.3,xyxyxz,xyxyxz,0.0,0.0
401,Precinct,Passive,7047651,1,didnt explain simple things,Didnt explain the simple things,0.0,0.3571428571428571,need training on new features,need training on new features,0.1363636363636363,0.4545454545454545
156,Precinct,Passive,7047637,1,satisfy request fully,It did not satisfy my request fully,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
370,Precinct,Passive,7047635,1,moving slow pace worker kind computer moving slowly really moving slow help,Because it is moving at a very slow pace . The worker was very kind . My computer was moving slowly but it is really moving slow now . Help!,-0.002,0.504,did not tell the geek squad that it was moving slowly the bank told me that they had to clean it up,"I did not tell the Geek Squad that it was moving slowly . The bank told me that they had to ""clean it up""",0.0333333333333333,0.55
1466,Autotech,Passive,7047628,1,car audio tech chris helpful friendly great job,"The car audio tech, Chris, was helpful, friendly and did a great job",0.5875,0.625,chris the car audio installer made what started as difficult situation issues out of the local control into positive experience,"Chris, the car audio installer, made what started as a difficult situation (issues out of the local store ’ s control) into a positive experience",-0.0909090909090909,0.5151515151515151
763,Precinct,Passive,7047594,1,although little pricey happy efforts made keep costs repair technician helpful always kept contact repairs progressed,Although a little pricey I was happy with the service and efforts made to keep costs down for our repair . The technician was helpful and always kept in contact with me as repairs progressed.,0.1523148148148148,0.5962962962962963,xyxyxz,xyxyxz,0.0,0.0
254,Precinct,Passive,7047353,1,satisfied first part much rest,I was very satisfied with the first part and not so much with the rest.,0.3666666666666667,0.5111111111111111,had screen protector put on my phone everything went well with that except the tech forgot to put my phone case back on and didnt notice until got home my overall problem with this experience was tried to call the store from home thats not possible talked to national person on monday night they took my info and said the store would call me within hours finally was able to return to the store the following friday did get call spoke to an employee at the front of the store about this and she acted like oh well too bad and should care why thats not very good look for your company in my opinion,"I had a screen protector put on my phone . everything went well with that except the tech forgot to put my phone case back on and I didn't notice until I got home . My overall problem with this experience was I tried to call the store from home . that's not possible . I talked to a national person on Monday night . they took my info and said the store would call me within 4 hours . I finally was able to return to the store the following Friday . I did get a call . I spoke to an employee at the front of the store about this and she acted like oh well, too bad, and I should care why . That's not a very good look for your company, in my opinion.",-0.0586538461538461,0.481650641025641
1527,Precinct,Passive,7047345,1,got good,I got good service,0.7,0.6000000000000001,good knowledge,good knowledge,0.7,0.6000000000000001
602,Precinct,Passive,7047332,1,time took get work done computer,Time it took to get work done on computer.,0.0,0.0,when made appointment to have computer inspected and serviced did not think would have to leave the computer for five days which was an inconvenience,"When I made appointment to have computer inspected and serviced I did not think I would have to leave the computer for five days, which was an inconvenience.",0.0,0.0
2509,Precinct,Passive,7047278,1,unable locate files converted old pc suppose converted new machine,Unable to locate files converted from old pc that we ’ re suppose to be converted to new machine,-0.0878787878787878,0.3848484848484848,because wanted my old files converted to the new machine and since cannot find them they should have shown me where they have been converted to since paid for this service this is why they should have shown me,"Because I wanted my old files converted to the new machine, and since I cannot find them, they should have shown me where they have been converted to . Since I paid $200 for this service this is why they should have shown me",0.1181818181818181,0.3272727272727272
34,Precinct,Passive,7047251,1,tech listened,The tech listened,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
1152,Precinct,Passive,7047223,1,helpful,Was helpful,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
796,Autotech,Passive,7047151,1,technicians great job installing process purchasing ordering fiasco told ames necessary components job would store west dsm arrived appointment told would pay point arrived appointment told none components store talked salesperson picked kenwood radio salesperson us pay components ordered arranged return appointment next appointment informed kenwood radio thought ordered ordered surprised exactly thought first appointment rather special order kenwood selected jvc device could installed without third trip west dsm,"While the technicians did a great job installing, the process for purchasing /ordering was a fiasco . We were told in Ames that all of the necessary components to do the job would be at the store in West DSM when we arrived at the appointment . We were told, we would pay at that point of service . When we arrived for the appointment, we were told none of the components were there . So, while at the store, we talked to the salesperson and picked the Kenwood radio and the salesperson had us pay for all the components ordered and arranged a return appointment . At the next appointment, we were informed that the Kenwood radio we thought had been ordered had not been ordered . We were surprised by this as that is exactly what we thought we were doing at the first appointment . So, rather than special order the Kenwood again, we selected the JVC device so it could be installed without a third trip to West DSM.",0.2196428571428571,0.475595238095238,each salesperson should have reviewed exactly what we ordered and made certain we were getting everything we wanted we were very clear of our expectations that we were ordering new kenwood device to be installed also because of the order issue we were at our appointment from am to pm and we had to return afterwards to have our airbags reset that only took few minutes but should have been checked by the technician as the vehicle was backed out of the garage,"Each salesperson should have reviewed exactly what we ordered and made certain we were getting everything we wanted . We were very clear of our expectations, that we were ordering a new Kenwood device to be installed . Also, because of the order issue, we were at our appointment from 10 a.m. to 2:00 p.m. and we had to return afterwards to have our airbags reset . That only took a few minutes but should have been checked by the technician as the vehicle was backed out of the garage.",0.0884415584415584,0.4790512265512265
420,Precinct,Passive,7047061,1,initial appt lost wanted old mobile phones cleared recycling told smash left hp spectre tuneup stalling sites closing others plus received several microsoft virus warning popups days back still sometimes stalling freezing,"My initial appt was lost . I wanted 7 old mobile phones cleared before recycling and was told to just smash them . I left my HP Spectre there for a tune-up as it was stalling on some sites and not closing out of others plus I had received several ""Microsoft VIRUS WARNING pop-ups . After 4 days back it is still sometimes stalling (or freezing)",0.02,0.04,survey did not give options for opinions of more than agent the first agent at checkin was not very knowledgeable the agent at pickup was more knowledgeable but would also not take the time to clear my old devices as geek squad on the phone told me they would he also did not thoroughly explain what the technician that worked on it did,Survey did not give options for opinions of more than 1 agent . The first agent at check-in was not very knowledgeable . The agent at pick-up was more knowledgeable but would also not take the time to clear my old devices as Geek Squad on the phone told me they would . He also did not thoroughly explain what the technician that worked on it did.,0.225,0.3694444444444444
155,Precinct,Passive,7047022,1,pretty good able get keyboard problem fixed though,"It was pretty good, I want able to get my keyboard problem fixed though",0.3875,0.6062500000000001,desiree think that was her name was the manager of the geek squad there on her first day but was really helpful and knowledgeable was really impressed by her and her help that she provided,"Desiree (I think that was her name) was the manager of the geek squad there, on her first day but was really helpful and knowledgeable, I was really impressed by her and her help that she provided",0.4833333333333333,0.5111111111111111
1101,Precinct,Passive,7047005,1,scanning still working worked ran recommended update scanner worked since new pc calling back near pc printer,My scanning still is not working . It worked once then I ran the recommended update and the scanner has not worked since with my new all in one pc . I will be calling back when I can be near my pc and printer.,0.0787878787878787,0.2848484848484848,xyxyxz,xyxyxz,0.0,0.0
1501,Precinct,Passive,7046820,1,finish ahead time,finish ahead of time,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
311,Precinct,Passive,7046700,1,ease use however pleased fact fix old computer tower,Ease of use . However wasn ’ t pleased with the fact that they couldn ’ t fix my old computer tower,0.3,0.6,xyxyxz,xyxyxz,0.0,0.0
295,Precinct,Passive,7046684,1,got product expected,got my product as expected,-0.1,0.4,cant understand after buying membership that could not even call the store to ask question the number agent said that he did not understand this policy either,i can't understand after buying a membership that i could not even call the store to ask a question . The 800 number agent said that he did not understand this policy either???,0.0,0.0
551,Precinct,Passive,7046679,1,good communication,Good communication,0.7,0.6000000000000001,xyxyxz,xyxyxz,0.0,0.0
134,Precinct,Passive,7046618,1,first answer exchange new,Their first answer was to just exchange it for a new one.,0.1931818181818181,0.3939393939393939,if you are going to have the customer exchange the laptop for new one you should wipe it for them,"If you are going to have the customer exchange the laptop for a new one, you should wipe it for them.",0.1363636363636363,0.4545454545454545
1452,Precinct,Passive,7046570,1,provider helpful,Provider was very helpful.,0.2,0.3,once in store and working with geek squad person the experience was good however trying to contact the store and speak with geek squad person was not possible and was very frustrating and very time consuming being connected to service person was terrible contact and could cause me to discontinue my account with geek squad if it does not improve,"Once in store and working with a Geek Squad person the experience was good . HOWEVER, trying to contact the store and speak with a Geek Squad person was not possible and was very frustrating and very time consuming . Being connected to a “ National ” service person was a terrible contact and could cause me to discontinue my account with Geek Squad if it does not improve.",-0.124,0.78
46,Precinct,Passive,7046565,1,main problem took fixed although said,The main problem I took it in for was not fixed although they said that it was.,0.0583333333333333,0.2666666666666666,will be making another appointment in the next day or two to take my computer back in and see if they can actually fix the problem,I will be making another appointment in the next day or two to take my computer back in and see if they can actually fix the problem.,0.0,0.0333333333333333
798,Precinct,Passive,7046406,1,friends already use,All my friends already use the Geek Squad,0.0,0.0,the office in burlington does not have phone number directly to the geek squad why,The office in Burlington does not have a phone number directly to the Geek Squad . Why?,0.1,0.4
1118,Precinct,Passive,7046385,1,prompt response,Prompt response,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
214,Precinct,Passive,7046213,1,sending computer repair member almost tried discourage sending say computer certain age probably dont parts told chances part able fix computer,I was sending my computer out for repair . A squad member almost tried to discourage me on sending it out say if my computer was a certain age they probably don't have the parts for it . I told him I'll take my chances . They did have the part and was able to fix my computer.,0.0714285714285714,0.7321428571428571,xyxyxz,xyxyxz,0.0,0.0
22,Autotech,Passive,7046203,1,almost smooth,almost smooth,0.4,0.5,adhere to appointment date,Adhere to appointment date,0.0,0.0
1133,Precinct,Passive,7046187,1,appointment talk tech,My appointment was at 12:40pm and I did not talk to a tech until after 1:00pm.,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
39,Precinct,Passive,7046168,1,check staff friendly told us time,Check in staff was not very friendly and told us that our time was up.,-0.1442307692307692,0.3846153846153846,xyxyxz,xyxyxz,0.0,0.0
1260,Precinct,Passive,7046163,1,staff helped fix issue cellphone,Staff helped fix the issue that I had with my cellphone,0.0,0.0,initially we had female employee that assisted us with the phone although she was very polite she appear to have as much knowledge on how to effectively problem solve my issues with my phone during the appointment her shift ended and male staff took over he appeared to have more experience on how to assist me on being able to resolve the issues with my cellphone without having to be without phone for week was told by both staff that if the issue with the phone be resolved then would have been without phone for up to week,"Initially we had a female employee that assisted us with the phone . Although she was very polite, she didn ’ t appear to have as much knowledge on how to effectively problem solve my issues with my phone . During the appointment, her shift ended and a male staff took over . He appeared to have more experience on how to assist me on being able to resolve the issues with my cellphone without having to be without a phone for a week . I was told by both staff that if the issue with the phone couldn ’ t be resolved, then I would have been without a phone for up to a week.",0.25,0.3364583333333333
1890,Precinct,Passive,7046096,1,mixed feelings last days instore good spent day monday phone online chat remote never solve issues took computer store tuesday without appointment minutes running id give online store,"I have mixed feelings about the Geek Squad over the last few days, The in-store service has been very good . I spent all day Monday on and off the phone and on-line Chat with the remote squad and they never did solve the issues, I took the computer in to the store on Tuesday without appointment, and in about 20 minutes he had me up and running . I'd give online a 1 or 3 . In store a 10,",0.085,0.2494444444444444,trevor was very friendly and attentive to my problem very professional my only complaint was tried calling first and couldnt get in touch with them kept getting the main online group which would not recommend to anyone,Trevor was very friendly and attentive to my problem . Very professional . My only complaint was I tried calling first and couldn't get in touch with them . I kept getting the main online group which I would not recommend to anyone.,0.1620238095238095,0.5066666666666667
22,Precinct,Passive,7045993,1,good told initially buy part replace part needed called back told specific product told needed buy memory computer went pick questioned looked little saw old memory needed moved new motherboard,"They were good . I was told initially to buy any part to replace a part i needed but when I called back to confirm…I was told it had to be a specific product . I also was told I needed to buy memory for my computer and when I went to pick it up and questioned it, they looked a little more and saw that my old one did have the memory that needed moved to my new motherboard.",0.1561079545454545,0.2974431818181818,xyxyxz,xyxyxz,0.0,0.0
341,Precinct,Passive,7045961,1,sun shining,The sun was shining,0.0,0.0,the assistant needs to work on his hygiene and drop the filthy yellow face mask,The assistant needs to work on his hygiene and drop the filthy yellow face mask.,-0.4,0.5
1012,Precinct,Passive,7045931,1,helpful,He was very helpful,0.2,0.3,very efficient,Very efficient,0.2,0.3
827,Precinct,Passive,7045794,1,left dvd drive disconnected connect,They left the dvd drive disconnected . I had to connect it myself.,0.0,0.0,it took approx days to complete because they did not question me about exactly what wanted done on my computer,It took approx 6 days to complete because they did not question me about exactly what I wanted done on my computer.,0.175,0.325
285,Precinct,Passive,7045730,1,social security official website us social security administration text size accessibility help extra help medicare prescription plan costs complete applicationreviewsubmitprint receipt application extra help medicare prescription plan costs received social security june pm highly recommend print save copy receipt records instructions save view saved file please refer saveview guide view print receipt successful submission namejoseph petsche social security number date birthjanuary form completer namedaniel petsche relationshipfamily member somerset drive brecksville ohio worked mailing somerset drive brecksville ohio changed address within last three months telephone combined savings investments real estate worth medicare savings programs interested would prefer contact someone else additional questions please provide persons daytime phone number none provided living situation question relative someone related blood adoption marriage many relatives live depend least onehalf financial resources bank accounts checking savings certificates deposit yes stocks bonds savings bonds mutual funds individual retirement accounts iras similar investments yes cash home anywhere else money sources used pay funeral burial expenses yes home property located real estateno income wages earnings receive income social security benefits yes month receive income railroad retirement benefits receive income veterans benefits receive income pensions annuities yes month receive income listed including alimony net rental income workers compensation unemployment private state disability payments etc income sources decreased last two yearsno need help completing application call social security tollfree tty mondayfriday need help quickly changed laptop configuration install webroot security software,"Social Security The Official Website of the U.S. Social Security Administration Text Size Accessibility Help Extra Help With Medicare Prescription Drug Plan Costs Complete ApplicationReviewSubmitPrint Receipt The Application For Extra Help With Medicare Prescription Drug Plan Costs was received by Social Security on June 15, 2022, 2:08:13 PM . We highly recommend that you print or save a copy of the receipt for your records . For instructions on how to save or view the saved file, please refer to the Save/View Guide . View & Print Your Receipt Successful Submission About You You Name: Joseph R Petsche Social Security Number: * * * - * * - 7569 Date of Birth: January 27, 1935 About the Form Completer Name: Daniel J Petsche Relationship: Family Member Phone: (440) 526-2037 Address:6640 Somerset Drive, Brecksville, Ohio, 44141 About You You Have you worked in 2021 or 2022? No Mailing Address:6640 Somerset Drive, Brecksville, Ohio, 44141 I have not changed my address within the last three months Telephone Number: (440) 526-2037 Do you have combined savings, investments, and real estate worth more than $15,510? Yes Medicare Savings Programs: Interested If you would prefer that we contact someone else if we have additional questions, please provide the person's name and daytime phone number: None Provided About Your Living Situation For this question, a relative is someone related to you by blood, adoption, or marriage . How many relatives live with you and depend on you for at least one-half of their financial support? 1 Resources Do you have bank accounts (checking, savings and certificates of deposit)? Yes, I have $120,000.00 Do you have stocks, bonds, savings bonds, mutual funds, Individual Retirement Accounts (IRAs) or other similar investments? Yes, I have $80.00 Do you have any other cash at home or anywhere else? No Will some money from any of these sources be used to pay for your funeral or burial expenses? Yes Other than your home and the property on which it is located, do you own any real estate? No Income Other Than Wages And Earnings Do you receive income from Social Security benefits? Yes, $1,834.10 per month Do you receive income from Railroad Retirement benefits? No Do you receive income from Veterans benefits? No Do you receive income from other pensions and annuities? Yes, $2,781.84 per month Do you receive other income not listed above, including alimony, net rental income, workers' compensation, unemployment, private or State disability payments, etc.? No Has any of the income from these sources decreased in the last two years? No If you need help completing this application, call Social Security toll-free at: 1-800-772-1213 or TTY 1-800-325-0778, Monday-Friday 7am-7pm Need Help? quickly changed laptop configuration to install Webroot security software",0.0731499202551834,0.3117982456140351,xyxyxz,xyxyxz,0.0,0.0
392,Precinct,Passive,7045717,1,phone stock way finding another store,Because they didn ’ t have the phone in stock and no way of finding it at another store,0.0,0.0,the associates that helped me were great very good customer service it would have been perfect but did not have my phone in stock and still havnt gotten new one,The associates that helped me were great very good customer service it would have been a perfect 10 but did not have my phone in stock and still havnt gotten a new one,0.711590909090909,0.7461363636363637
526,Autotech,Passive,7045713,1,well knowledged introduced new dash system although task took longer anticipated store nice explore,Well knowledged introduced me to my new dash cam system . Although the task took longer than anticipated the store was nice to explore.,0.3681818181818181,0.7272727272727273,xyxyxz,xyxyxz,0.0,0.0
208,Precinct,Passive,7045705,1,overall good good communication computer fixable went pock email said fixed surprised find fixed,"Overall good service, not good communication that my computer was not fixable . I went to pock it up because the email said it was fixed so surprised to find it not fixed",0.0833333333333333,0.4166666666666667,geek squad should have called me to tell me it was unfixable so made me sign statement that said it was fixed to my satisfaction when it was not,Geek squad should have called me to tell me it was unfixable . So made me sign a statement that said it was fixed to my satisfaction when it was not,0.1,0.2
1383,Precinct,Passive,7045667,1,check area busy took longer,The check in area was very busy so my service took longer.,0.13,0.39,xyxyxz,xyxyxz,0.0,0.0
599,Precinct,Passive,7045608,1,overall great make additional trip back told working pick work additional part replaced staff good getting done done first time,Overall service was great . I had to make an additional trip back because after being told it was working at pick up it did not work . An additional part had to be replaced . Staff were good about getting it done but it should have been done the first time.,0.35,0.3366666666666666,the two agents dealt with were both excellent my ratings would have all been but for the need to return after picking up the computer,The two agents I dealt with were both excellent . My ratings would have all been “ 10 ” but for the need to return after picking up the computer.,1.0,1.0
295,Precinct,Passive,7045505,1,,Because,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
525,Precinct,Passive,7045353,1,good response attention problems entirely solved,"good response and attention to problems, but not entirely solved",0.35,0.6125,xyxyxz,xyxyxz,0.0,0.0
898,Precinct,Passive,7045321,1,personal philastore outstanding line remote less,The personal service at the S. Phila.store was outstanding . The on line remote service was less so,0.0583333333333333,0.3604166666666666,have had full service contract with geek squad for many years have in the past had most problems resolved remotely to my satisfaction in my last experience had remote sessions in nights because of the problems was experiencing it was difficult to maintain contact through chat one remote agent sold me the wrong product the next session when the agent informed me that the product did not have the capacity to solve my problem and asked if still wanted to install the product said no it was installed anyway had to take my computer apart make an appointment and take it into the phila store where agent jenifer did great job helping to finally resolve my issues,"I have had a full service contract with Geek Squad for many years . I have in the past had most problems resolved remotely to my satisfaction . In my last experience, I had 3 remote sessions in 3 nights . Because of the problems I was experiencing, it was difficult to maintain contact through chat . One remote agent sold me the wrong product . The next session, when the agent informed me that the product did NOT have the capacity to solve my problem, and asked if I still wanted to install the product, I said NO . It was installed anyway . I had to take my computer apart, make an appointment, and take it into the S. Phila . store where agent Jenifer T did a great job helping to finally resolve my issues.",0.0461538461538461,0.4705128205128205
335,Autotech,Passive,7045211,1,something else working dont time make appointment,Because there is something else is not working so I don't have time to make appointment for it again,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
154,Precinct,Passive,7045179,1,always room improvement need passwords long membership numbers bothersome seems top security concerns use basic data like phone number address along email address hand already communicating online,"Always room for improvement; your need for passwords and long membership numbers, is bothersome and seems over the top with security concerns . Why not just use basic data, like phone number and address, along with the e-mail address on hand . You are already communicating online with this.",0.15,0.3416666666666666,initial visit indicated need for reset of bios on computer this apparently was not possible due to defect in the computer not explained nor elaborated on rather than continue with the old machine we decided to just buy new computer still not sure the old device was not fixable but after ten years of use we moved on despite possibly losing much convenience with machine we enjoyed sad to have to relearn the process and acquire new apps,"Initial visit indicated need for reset of BIOS on computer . This apparently was not possible due to a defect in the computer not explained nor elaborated on . Rather than continue with the old machine we decided to just buy a new computer . Still not sure the old device was not fixable but after ten years of use we moved on, despite possibly losing much convenience with a machine we enjoyed . Sad to have to relearn the process and acquire new apps.",0.0248376623376623,0.4873556998556999
832,Precinct,Passive,7045177,1,scheduling appointment drop hassle,Scheduling an appointment to drop off was a hassle,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
340,Precinct,Passive,7045031,1,obvious first person spoke help,It was obvious the first person I spoke to did not want to help me.,0.125,0.4166666666666666,came in without an appointment with problem with my apple pencil it was purchased in january and needed to be sent off to apple which expected there was one other customer there and about people in geek squad shirts he refused to help me since didnt have an appointment or the box asked why since it wasnt like he was busy he had just been walking around when came up he said that it is apples policy that have an appointment before best buy can help me and that he needed the serial number from the box thats the only place it is firmly believe that was lie asked what happened if didnt have the box he said dont know but you have to have it the device was not only under apple warranty still but also have the best buy tech advantage found it ridiculous that he was unable to help come to find out the serial number is actually on the apple pencil just not easy to read truly hate being lied to he could have easily said that it is so hard to read the serial number if you have the box it would be great but no he just didnt want to be bothered believe his name is joseph he didnt have name tag on the time came in but recognized him on the second visit im sure this can be verified by checking who set up my appointment the person who helped at my appointment was great took about minutes to get the paperwork filled out and then all was good,"I came in without an appointment with a problem with my apple pencil . It was purchased in January and needed to be sent off to apple, which I expected . There was one other customer there, and about 3 people in Geek Squad shirts . He refused to help me since I didn't have an appointment or the box . I asked why, since it wasn't like he was busy, he had just been walking around when I came up . He said that it is Apple's policy that I have an appointment before Best Buy can help me and that he needed the serial number from the box, that's the only place it is . I firmly believe that was a lie . I asked what happened if I didn't have the box, he said I don't know, but you have to have it . The device was not only under Apple warranty still, but I also have the Best Buy Tech Advantage . I found it ridiculous that he was unable to help . Come to find out, the serial number is actually on the apple pencil, just not easy to read . I truly hate being lied to . He could have easily said that it is so hard to read the serial number if you have the box, it would be great . But no, he just didn't want to be bothered . I believe his name is Joseph, he didn't have a name tag on the 1st time I came in, but I recognized him on the second visit . I'm sure this can be verified by checking who set up my appointment . The person who helped at my appointment was great . Took about 10 minutes to get the paperwork filled out and then all was good.",0.1507936507936508,0.6034391534391534
107,Precinct,Passive,7045018,1,,BECAUSE i DO,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
355,Precinct,Passive,7044990,1,need help working hard,They need more help . They are working as hard as they can.,0.1041666666666666,0.5208333333333333,xyxyxz,xyxyxz,0.0,0.0
1422,Precinct,Passive,7044902,1,home visit produced results,Home visit produced no results.,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
1036,Precinct,Passive,7044897,1,realize needed appointments activity waited minutes pick telephone repair excuse lack techs,"Did not realize needed appointments for any activity, waited 20 minutes to pick up my telephone after repair Excuse was lack of techs",-0.05,0.05,was not told an appointment was needed to pick up my repaired phone was not told the battery was not in stock before my appointment,Was not told an appointment was needed to pick up my repaired phone . I was not told the battery was not in stock before my appointment.,0.0,0.0
511,Autotech,Passive,7044894,1,great impossible reach dont answer phone,"GREAT service, but they are impossible to reach . They don't answer the phone.",0.0666666666666667,0.875,you need to have phone line people answer,You need to have a phone line people answer!,0.0,0.0
